,id,display_name,image,name
16,42,đạm,http://be.thongtincafe.online/static/news/16.5cb79022069c21555533858.jpg,16.5cb79022069c21555533858.jpg
17,43,can xxi,http://be.thongtincafe.online/static/news/16.5cb7906dcd3951555533933.jpg,16.5cb7906dcd3951555533933.jpg
18,44,can xi,http://be.thongtincafe.online/static/news/16.5cb790a1765061555533985.jpg,16.5cb790a1765061555533985.jpg
19,45,Thiếu man nhê và đạm ,http://be.thongtincafe.online/static/news/16.5cb79147d1ae31555534151.jpg,16.5cb79147d1ae31555534151.jpg
20,46,can xi,http://be.thongtincafe.online/static/news/16.5cb79178b57b41555534200.jpg,16.5cb79178b57b41555534200.jpg
21,47,can xi,http://be.thongtincafe.online/static/news/16.5cb7919eb97dd1555534238.jpg,16.5cb7919eb97dd1555534238.jpg
22,49,can xi,http://be.thongtincafe.online/static/news/16.5cb792160d7661555534358.jpg,16.5cb792160d7661555534358.jpg
23,50,can xi,http://be.thongtincafe.online/static/news/16.5cb79242c4c191555534402.jpg,16.5cb79242c4c191555534402.jpg
24,51,đạm ,http://be.thongtincafe.online/static/news/16.5cb7926ed80ed1555534446.jpg,16.5cb7926ed80ed1555534446.jpg
25,52,lân,http://be.thongtincafe.online/static/news/16.5cb792c458c621555534532.jpg,16.5cb792c458c621555534532.jpg
26,53,lân,http://be.thongtincafe.online/static/news/16.5cb792eaa1cc61555534570.jpg,16.5cb792eaa1cc61555534570.jpg
27,54,man nhê,http://be.thongtincafe.online/static/news/16.5cb7932017c6b1555534624.jpg,16.5cb7932017c6b1555534624.jpg
28,55,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb79376038001555534710.jpg,16.5cb79376038001555534710.jpg
29,56,can xi ,http://be.thongtincafe.online/static/news/16.5cb79409381a71555534857.jpg,16.5cb79409381a71555534857.jpg
30,57,can xi,http://be.thongtincafe.online/static/news/16.5cb794374dd9c1555534903.jpg,16.5cb794374dd9c1555534903.jpg
31,58,can xi,http://be.thongtincafe.online/static/news/16.5cb79466c693c1555534950.jpg,16.5cb79466c693c1555534950.jpg
32,59,can xi ,http://be.thongtincafe.online/static/news/16.5cb79493d4cc11555534995.jpg,16.5cb79493d4cc11555534995.jpg
33,60,đạm ,http://be.thongtincafe.online/static/news/16.5cb794d41ce651555535060.jpg,16.5cb794d41ce651555535060.jpg
34,61,đạm ,http://be.thongtincafe.online/static/news/16.5cb794fc2bfb51555535100.jpg,16.5cb794fc2bfb51555535100.jpg
35,62,can xi,http://be.thongtincafe.online/static/news/16.5cb7953220cce1555535154.jpg,16.5cb7953220cce1555535154.jpg
36,63,man nhê ,http://be.thongtincafe.online/static/news/16.5cb795ec503071555535340.jpg,16.5cb795ec503071555535340.jpg
37,64,man nhê,http://be.thongtincafe.online/static/news/16.5cb796169ef3e1555535382.jpg,16.5cb796169ef3e1555535382.jpg
38,65,man nhê,http://be.thongtincafe.online/static/news/16.5cb7962f0e18d1555535407.jpg,16.5cb7962f0e18d1555535407.jpg
39,66,man nhê,http://be.thongtincafe.online/static/news/16.5cb7964b7ca9d1555535435.jpg,16.5cb7964b7ca9d1555535435.jpg
40,67,man nhê,http://be.thongtincafe.online/static/news/16.5cb796647b9c41555535460.jpg,16.5cb796647b9c41555535460.jpg
41,68,man nhê,http://be.thongtincafe.online/static/news/16.5cb796807a2821555535488.jpg,16.5cb796807a2821555535488.jpg
42,69,man nhê,http://be.thongtincafe.online/static/news/16.5cb7969876e0e1555535512.jpg,16.5cb7969876e0e1555535512.jpg
43,70,lân,http://be.thongtincafe.online/static/news/16.5cb796d05967b1555535568.jpg,16.5cb796d05967b1555535568.jpg
44,71,lân,http://be.thongtincafe.online/static/news/16.5cb796f2853ef1555535602.jpg,16.5cb796f2853ef1555535602.jpg
45,73,lân,http://be.thongtincafe.online/static/news/16.5cb79725c0f8a1555535653.jpg,16.5cb79725c0f8a1555535653.jpg
46,75,lân,http://be.thongtincafe.online/static/news/16.5cb7974b000421555535690.jpg,16.5cb7974b000421555535690.jpg
47,76,lân,http://be.thongtincafe.online/static/news/16.5cb7976c000b91555535723.jpg,16.5cb7976c000b91555535723.jpg
48,78,lân ,http://be.thongtincafe.online/static/news/16.5cb797826fed11555535746.jpg,16.5cb797826fed11555535746.jpg
49,79,lân,http://be.thongtincafe.online/static/news/16.5cb79799985321555535769.jpg,16.5cb79799985321555535769.jpg
50,80,lân,http://be.thongtincafe.online/static/news/16.5cb797ac2b4d71555535788.jpg,16.5cb797ac2b4d71555535788.jpg
51,81,can xi và kẽm,http://be.thongtincafe.online/static/news/16.5cb7986d950ad1555535981.jpg,16.5cb7986d950ad1555535981.jpg
52,82,lân,http://be.thongtincafe.online/static/news/16.5cb798a7035cc1555536039.jpg,16.5cb798a7035cc1555536039.jpg
53,83,lân,http://be.thongtincafe.online/static/news/16.5cb798cc2bdd21555536076.jpg,16.5cb798cc2bdd21555536076.jpg
54,85,đạm ,http://be.thongtincafe.online/static/news/16.5cb798f8acf011555536120.jpg,16.5cb798f8acf011555536120.jpg
55,86,lân ,http://be.thongtincafe.online/static/news/16.5cb79926dbddf1555536166.jpg,16.5cb79926dbddf1555536166.jpg
56,87,lân,http://be.thongtincafe.online/static/news/16.5cb799558ac9c1555536213.jpg,16.5cb799558ac9c1555536213.jpg
57,88,lân ,http://be.thongtincafe.online/static/news/16.5cb7996ef2ab61555536238.jpg,16.5cb7996ef2ab61555536238.jpg
58,89,đạm ,http://be.thongtincafe.online/static/news/16.5cb79ac79995b1555536583.jpg,16.5cb79ac79995b1555536583.jpg
59,91,can xi ,http://be.thongtincafe.online/static/news/16.5cb79b4ae22011555536714.jpg,16.5cb79b4ae22011555536714.jpg
60,92,man nhê ,http://be.thongtincafe.online/static/news/16.5cb79b82115051555536770.jpg,16.5cb79b82115051555536770.jpg
61,94,man nhê ,http://be.thongtincafe.online/static/news/16.5cb79ba4277561555536804.jpg,16.5cb79ba4277561555536804.jpg
62,95,lân ,http://be.thongtincafe.online/static/news/16.5cb79bc95ad911555536841.jpg,16.5cb79bc95ad911555536841.jpg
63,97,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79cbd8a8021555537085.jpg,16.5cb79cbd8a8021555537085.jpg
64,99,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79d389c0a31555537208.jpg,16.5cb79d389c0a31555537208.jpg
65,100,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79d5febdb11555537247.jpg,16.5cb79d5febdb11555537247.jpg
66,101,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79d801c7891555537280.jpg,16.5cb79d801c7891555537280.jpg
67,102,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79d9c379d51555537308.jpg,16.5cb79d9c379d51555537308.jpg
68,103,rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb79db5d1ee31555537333.jpg,16.5cb79db5d1ee31555537333.jpg
69,104,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79e28db5ad1555537448.jpg,16.5cb79e28db5ad1555537448.jpg
70,105,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79e622f1521555537506.jpg,16.5cb79e622f1521555537506.jpg
71,106,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79e7eadf221555537534.jpg,16.5cb79e7eadf221555537534.jpg
72,107,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79eab048471555537579.jpg,16.5cb79eab048471555537579.jpg
73,108,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79ed1844211555537617.jpg,16.5cb79ed1844211555537617.jpg
74,109,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79f08f16bb1555537672.jpg,16.5cb79f08f16bb1555537672.jpg
75,110,đốm mắt cua ,http://be.thongtincafe.online/static/news/16.5cb79f20852a61555537696.jpg,16.5cb79f20852a61555537696.jpg
76,111,tảo đỏ ,http://be.thongtincafe.online/static/news/16.5cb79f8ac10091555537802.jpg,16.5cb79f8ac10091555537802.jpg
77,112,tảo đỏ ,http://be.thongtincafe.online/static/news/16.5cb79fb28f8671555537842.jpg,16.5cb79fb28f8671555537842.jpg
78,113,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb7cba424a3f1555549092.jpg,16.5cb7cba424a3f1555549092.jpg
79,114,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb7cbe0022ab1555549152.jpg,16.5cb7cbe0022ab1555549152.jpg
80,115,đạm ,http://be.thongtincafe.online/static/news/16.5cb7cc09c05c51555549193.jpg,16.5cb7cc09c05c51555549193.jpg
81,116,man nhê ,http://be.thongtincafe.online/static/news/16.5cb7cc38551f81555549240.jpg,16.5cb7cc38551f81555549240.jpg
82,117,lân,http://be.thongtincafe.online/static/news/16.5cb7cc711606d1555549297.jpg,16.5cb7cc711606d1555549297.jpg
83,118,kali,http://be.thongtincafe.online/static/news/16.5cb7cce82761f1555549416.jpg,16.5cb7cce82761f1555549416.jpg
84,119,kali,http://be.thongtincafe.online/static/news/16.5cb7cd36057151555549494.jpg,16.5cb7cd36057151555549494.jpg
85,120,kali ,http://be.thongtincafe.online/static/news/16.5cb7cd4f7a2ff1555549519.jpg,16.5cb7cd4f7a2ff1555549519.jpg
86,121,kali,http://be.thongtincafe.online/static/news/16.5cb7cd711394b1555549553.jpg,16.5cb7cd711394b1555549553.jpg
87,123,kali ,http://be.thongtincafe.online/static/news/16.5cb7cdabeab7a1555549611.jpg,16.5cb7cdabeab7a1555549611.jpg
88,124,kali ,http://be.thongtincafe.online/static/news/16.5cb7cdc2c455d1555549634.jpg,16.5cb7cdc2c455d1555549634.jpg
89,125,kali và rỉ sắt ,http://be.thongtincafe.online/static/news/16.5cb7ce47ec4be1555549767.jpg,16.5cb7ce47ec4be1555549767.jpg
90,126,kali,http://be.thongtincafe.online/static/news/16.5cb7ce809a4f01555549824.jpg,16.5cb7ce809a4f01555549824.jpg
91,127,kali,http://be.thongtincafe.online/static/news/16.5cb7ce9e7684b1555549854.jpg,16.5cb7ce9e7684b1555549854.jpg
92,128,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb7ced7cfb721555549911.jpg,16.5cb7ced7cfb721555549911.jpg
93,129,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb7cf16660c51555549974.jpg,16.5cb7cf16660c51555549974.jpg
94,130,bo,http://be.thongtincafe.online/static/news/16.5cb7cf8315b6b1555550083.jpg,16.5cb7cf8315b6b1555550083.jpg
95,131,cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb7cfea303a51555550186.jpg,16.5cb7cfea303a51555550186.jpg
96,132,Cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb7d00575e951555550213.jpg,16.5cb7d00575e951555550213.jpg
97,133,Cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb7d01dd1ce81555550237.jpg,16.5cb7d01dd1ce81555550237.jpg
98,134,Cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb7d03c85e701555550268.jpg,16.5cb7d03c85e701555550268.jpg
99,135,Cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb7d0544b2041555550292.jpg,16.5cb7d0544b2041555550292.jpg
100,136,kẽm ,http://be.thongtincafe.online/static/news/16.5cb7d0b1ee43f1555550385.jpg,16.5cb7d0b1ee43f1555550385.jpg
101,137,kẽm ,http://be.thongtincafe.online/static/news/16.5cb7d0e6255ee1555550438.jpg,16.5cb7d0e6255ee1555550438.jpg
102,138,bo,http://be.thongtincafe.online/static/news/16.5cb7d11a7a3d81555550490.jpg,16.5cb7d11a7a3d81555550490.jpg
103,139,bo ,http://be.thongtincafe.online/static/news/16.5cb7d13aaa7c01555550522.jpg,16.5cb7d13aaa7c01555550522.jpg
104,140,bo,http://be.thongtincafe.online/static/news/16.5cb7d15e2e1c71555550558.jpg,16.5cb7d15e2e1c71555550558.jpg
105,141,bo,http://be.thongtincafe.online/static/news/16.5cb7d176518561555550582.jpg,16.5cb7d176518561555550582.jpg
106,142,bo,http://be.thongtincafe.online/static/news/16.5cb7d1939201c1555550611.jpg,16.5cb7d1939201c1555550611.jpg
107,143,bo,http://be.thongtincafe.online/static/news/16.5cb7d1ac307ce1555550636.jpg,16.5cb7d1ac307ce1555550636.jpg
108,144,bo,http://be.thongtincafe.online/static/news/16.5cb7d1c44bb6f1555550660.jpg,16.5cb7d1c44bb6f1555550660.jpg
109,145,bo,http://be.thongtincafe.online/static/news/16.5cb7d1dd12f961555550685.jpg,16.5cb7d1dd12f961555550685.jpg
110,146,bo,http://be.thongtincafe.online/static/news/16.5cb7d1f68d4bc1555550710.jpg,16.5cb7d1f68d4bc1555550710.jpg
111,147,Bọ xít muỗi,http://be.thongtincafe.online/static/news/16.5cca9cae29f681556782254.jpg,16.5cca9cae29f681556782254.jpg
112,148,Bọ xít muỗi,http://be.thongtincafe.online/static/news/16.5cca9c3ce64b11556782140.jpg,16.5cca9c3ce64b11556782140.jpg
113,149,kẽm ,http://be.thongtincafe.online/static/news/16.5cb7d2ed42e031555550957.jpg,16.5cb7d2ed42e031555550957.jpg
114,150,kẽm ,http://be.thongtincafe.online/static/news/16.5cb7d3140a5b51555550996.jpg,16.5cb7d3140a5b51555550996.jpg
115,151,bo,http://be.thongtincafe.online/static/news/16.5cb7d376d23871555551094.jpg,16.5cb7d376d23871555551094.jpg
116,152,sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb81fb5145641555570613.jpg,16.5cb81fb5145641555570613.jpg
117,153,Sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb81fdace93f1555570650.jpg,16.5cb81fdace93f1555570650.jpg
118,154,Sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb81fff01d071555570687.jpg,16.5cb81fff01d071555570687.jpg
119,155,sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb82056e67a91555570774.jpg,16.5cb82056e67a91555570774.jpg
120,156,Sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb8207984e981555570809.jpg,16.5cb8207984e981555570809.jpg
121,157,sâu đục thân ,http://be.thongtincafe.online/static/news/16.5cb826a283ac21555572386.jpg,16.5cb826a283ac21555572386.jpg
122,158,Sâu đục thân,http://be.thongtincafe.online/static/news/16.5cb827289e46f1555572520.jpg,16.5cb827289e46f1555572520.jpg
123,159,ve sầu ,http://be.thongtincafe.online/static/news/16.5cb827dae55e81555572698.jpg,16.5cb827dae55e81555572698.jpg
124,160,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb8287ce443f1555572860.jpg,16.5cb8287ce443f1555572860.jpg
125,161,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb828991c0961555572889.jpg,16.5cb828991c0961555572889.jpg
126,162,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb828b7f09071555572919.jpg,16.5cb828b7f09071555572919.jpg
127,163,thối nứt thân,http://be.thongtincafe.online/static/news/16.5cb828d6218101555572950.jpg,16.5cb828d6218101555572950.jpg
128,165,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb82904dae7a1555572996.jpg,16.5cb82904dae7a1555572996.jpg
129,166,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb82a786b14a1555573368.jpg,16.5cb82a786b14a1555573368.jpg
130,167,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb82ac85d6201555573448.jpg,16.5cb82ac85d6201555573448.jpg
131,168,thối nứt thân ,http://be.thongtincafe.online/static/news/16.5cb82ae9d1ef61555573481.jpg,16.5cb82ae9d1ef61555573481.jpg
132,169,cành,http://be.thongtincafe.online/static/news/16.5cb82c5f8ecab1555573855.jpg,16.5cb82c5f8ecab1555573855.jpg
133,170,mọt đục cành ,http://be.thongtincafe.online/static/news/16.5cb82da39ea8c1555574179.jpg,16.5cb82da39ea8c1555574179.jpg
134,171,cành ,http://be.thongtincafe.online/static/news/16.5cb82dc8dc4821555574216.jpg,16.5cb82dc8dc4821555574216.jpg
135,172,cành ,http://be.thongtincafe.online/static/news/16.5cb82dead05d21555574250.jpg,16.5cb82dead05d21555574250.jpg
136,173,cành ,http://be.thongtincafe.online/static/news/16.5cb82e21aa4a81555574305.jpg,16.5cb82e21aa4a81555574305.jpg
137,174,cành ,http://be.thongtincafe.online/static/news/16.5cb82ea8d3c471555574440.jpg,16.5cb82ea8d3c471555574440.jpg
138,175,gió lớn ,http://be.thongtincafe.online/static/news/16.5cb82f688d8a41555574632.jpg,16.5cb82f688d8a41555574632.jpg
139,176,gió lớn ,http://be.thongtincafe.online/static/news/16.5cb82f83a75a81555574659.jpg,16.5cb82f83a75a81555574659.jpg
140,177,gió ,http://be.thongtincafe.online/static/news/16.5cb82f9e2d9f91555574686.jpg,16.5cb82f9e2d9f91555574686.jpg
141,178,gió ,http://be.thongtincafe.online/static/news/16.5cb82fb82de741555574712.jpg,16.5cb82fb82de741555574712.jpg
142,179,Cháy lá do nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb83318e8c681555575576.jpg,16.5cb83318e8c681555575576.jpg
143,180,kali,http://be.thongtincafe.online/static/news/16.5cb8334a1adb61555575626.png,16.5cb8334a1adb61555575626.png
144,181,nhiệt độ cao ,http://be.thongtincafe.online/static/news/16.5cb8338ccf0e31555575692.jpg,16.5cb8338ccf0e31555575692.jpg
145,182,mọt đục cành ,http://be.thongtincafe.online/static/news/16.5cb833ae877941555575726.jpg,16.5cb833ae877941555575726.jpg
146,183,mọt đục cành ,http://be.thongtincafe.online/static/news/16.5cb835499fcc51555576137.jpg,16.5cb835499fcc51555576137.jpg
147,184,can xi ,http://be.thongtincafe.online/static/news/16.5cb837157c6c11555576597.jpg,16.5cb837157c6c11555576597.jpg
148,185,man nhê ,http://be.thongtincafe.online/static/news/16.5cb8377ed60971555576702.png,16.5cb8377ed60971555576702.png
149,186,man nhê ,http://be.thongtincafe.online/static/news/16.5cb837a7f29c61555576743.jpg,16.5cb837a7f29c61555576743.jpg
150,187,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb837e480ed71555576804.jpg,16.5cb837e480ed71555576804.jpg
151,188,lưu huỳnh,http://be.thongtincafe.online/static/news/16.5cb837fd8be1b1555576829.jpg,16.5cb837fd8be1b1555576829.jpg
152,189,kẽm,http://be.thongtincafe.online/static/news/16.5cb83825ab0ab1555576869.jpg,16.5cb83825ab0ab1555576869.jpg
153,190,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb838b156bed1555577009.jpg,16.5cb838b156bed1555577009.jpg
154,191,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb83953489441555577171.jpg,16.5cb83953489441555577171.jpg
155,192,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb8396e83bb71555577198.jpg,16.5cb8396e83bb71555577198.jpg
156,193,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83c17cb4c11555577879.jpg,16.5cb83c17cb4c11555577879.jpg
157,194,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83c344cd4d1555577908.jpg,16.5cb83c344cd4d1555577908.jpg
158,195,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83c51678d11555577937.jpg,16.5cb83c51678d11555577937.jpg
159,196,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83c6b07d951555577963.jpg,16.5cb83c6b07d951555577963.jpg
160,197,mọt đục qảu ,http://be.thongtincafe.online/static/news/16.5cb83c905a1471555578000.jpg,16.5cb83c905a1471555578000.jpg
161,198,mọt đục qảu ,http://be.thongtincafe.online/static/news/16.5cb83caf898d41555578031.jpg,16.5cb83caf898d41555578031.jpg
162,199,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83ccc8042a1555578060.jpg,16.5cb83ccc8042a1555578060.jpg
163,200,mọt đục quả ,http://be.thongtincafe.online/static/news/16.5cb83cf4e6ed41555578100.jpg,16.5cb83cf4e6ed41555578100.jpg
164,201,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83e1be3b6a1555578395.jpg,16.5cb83e1be3b6a1555578395.jpg
165,202,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83e52a7ad51555578450.jpg,16.5cb83e52a7ad51555578450.jpg
166,203,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83e770466d1555578487.jpg,16.5cb83e770466d1555578487.jpg
167,205,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83eb15e3441555578545.jpg,16.5cb83eb15e3441555578545.jpg
168,206,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83ec97b0281555578569.jpg,16.5cb83ec97b0281555578569.jpg
169,209,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83f290d9e91555578665.jpg,16.5cb83f290d9e91555578665.jpg
170,210,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83f3ff2ce11555578687.jpg,16.5cb83f3ff2ce11555578687.jpg
171,211,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83f81293311555578753.jpg,16.5cb83f81293311555578753.jpg
172,212,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83fc2b512e1555578818.jpg,16.5cb83fc2b512e1555578818.jpg
173,213,nấm hồng và khô cành khô quả ,http://be.thongtincafe.online/static/news/16.5cb83fdec77131555578846.jpg,16.5cb83fdec77131555578846.jpg
174,214,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb8403fcadce1555578943.jpg,16.5cb8403fcadce1555578943.jpg
175,215,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb8405e114c01555578974.jpg,16.5cb8405e114c01555578974.jpg
176,216,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb8407a503811555579002.jpg,16.5cb8407a503811555579002.jpg
177,217,rệp sáp hại quả ,http://be.thongtincafe.online/static/news/16.5cb84117a54691555579159.png,16.5cb84117a54691555579159.png
178,218,Rệp sáp hại quả,http://be.thongtincafe.online/static/news/16.5cb8434cbe1281555579724.jpg,16.5cb8434cbe1281555579724.jpg
179,219,rệp sáp hại quả ,http://be.thongtincafe.online/static/news/16.5cb843667ebe31555579750.jpg,16.5cb843667ebe31555579750.jpg
180,220,Rệp sáp hại quả,http://be.thongtincafe.online/static/news/16.5cb843bc10e291555579836.jpg,16.5cb843bc10e291555579836.jpg
181,221,rệp sáp hại quả ,http://be.thongtincafe.online/static/news/16.5cb843d86cadb1555579864.jpg,16.5cb843d86cadb1555579864.jpg
182,222,Rệp sáp hại quả,http://be.thongtincafe.online/static/news/16.5cb84400bce571555579904.jpg,16.5cb84400bce571555579904.jpg
183,223,Rệp sáp hại quả,http://be.thongtincafe.online/static/news/16.5cb84417bd2651555579927.jpg,16.5cb84417bd2651555579927.jpg
184,224,Rệp sáp hại quả,http://be.thongtincafe.online/static/news/16.5cb8442ca00171555579948.jpg,16.5cb8442ca00171555579948.jpg
185,225,rệp sáp hại rễ ,http://be.thongtincafe.online/static/news/16.5cb84652b34481555580498.jpg,16.5cb84652b34481555580498.jpg
186,226,rệp sáp hại rễ ,http://be.thongtincafe.online/static/news/16.5cb846a98a4921555580585.jpg,16.5cb846a98a4921555580585.jpg
187,227,ve sầu ,http://be.thongtincafe.online/static/news/16.5cb84785c4b8b1555580805.jpg,16.5cb84785c4b8b1555580805.jpg
188,228,ve sầu ,http://be.thongtincafe.online/static/news/16.5cb847a133e831555580833.jpg,16.5cb847a133e831555580833.jpg
189,229,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb848267c3a81555580966.jpg,16.5cb848267c3a81555580966.jpg
190,231,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb8488b643c71555581067.jpg,16.5cb8488b643c71555581067.jpg
191,232,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb848a5ac8cd1555581093.jpg,16.5cb848a5ac8cd1555581093.jpg
192,234,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb848eb9f1471555581163.jpg,16.5cb848eb9f1471555581163.jpg
193,235,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb8491230cfc1555581202.jpg,16.5cb8491230cfc1555581202.jpg
194,236,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb8492f717c21555581231.jpg,16.5cb8492f717c21555581231.jpg
195,237,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb8495d076f81555581277.jpg,16.5cb8495d076f81555581277.jpg
196,239,rệp sáp hại rễ ,http://be.thongtincafe.online/static/news/16.5cb84a1e5815e1555581470.jpg,16.5cb84a1e5815e1555581470.jpg
197,240,rệp sáp hại rễ ,http://be.thongtincafe.online/static/news/16.5cb84a40ef6ff1555581504.jpg,16.5cb84a40ef6ff1555581504.jpg
198,241,rệp sáp hại rễ ,http://be.thongtincafe.online/static/news/16.5cb84a8685cd21555581574.jpg,16.5cb84a8685cd21555581574.jpg
199,242,mọt đục cành ,http://be.thongtincafe.online/static/news/16.5cb84b63c22471555581795.jpg,16.5cb84b63c22471555581795.jpg
200,243,rệp vảy ,http://be.thongtincafe.online/static/news/16.5cb84ba8b9fa71555581864.jpg,16.5cb84ba8b9fa71555581864.jpg
201,244,đạm ,http://be.thongtincafe.online/static/news/16.5cb84be4b815c1555581924.jpg,16.5cb84be4b815c1555581924.jpg
202,245,đạm ,http://be.thongtincafe.online/static/news/16.5cb84bfedb8c11555581950.png,16.5cb84bfedb8c11555581950.png
203,246,đạm ,http://be.thongtincafe.online/static/news/16.5cb84c139bf281555581971.jpg,16.5cb84c139bf281555581971.jpg
